Referencia,Modelo,Cuadro,Rueda,Talla,Color,Año,E-SYSTEM,DLR ID,DLR Name,Payment,Target AVB,Categoría, Promoción, Tarifa, PVP,Sep Net,Oct Net,Nov Net,Dec Net,Jan Net,Feb Net,Mar Net,Apr Net,Mai Net
2810553,Cairon T 3.0 750 SE,Trapez,28,M,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810554,Cairon T 3.0 750 SE,Trapez,28,L,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810555,Cairon T 3.0 750 SE,Trapez,28,XL,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810556,Cairon T 3.0 750 SE,Wave,28,S,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810557,Cairon T 3.0 750 SE,Wave,28,M,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810558,Cairon T 3.0 750 SE,Wave,28,L,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810559,Cairon T 3.0 750 SE,Wave,28,XL,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2895894,eWME 4.9,Herren,29,S,turquoise fade / red,2024,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,"  2.352,95 € ","  2.352,95 € ","  4.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2895902,eWME 4.9,Herren,29,M,turquoise fade / red,2024,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,"  2.352,95 € ","  2.352,95 € ","  4.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2895910,eWME 4.9,Herren,29,L,turquoise fade / red,2024,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,"  2.352,95 € ","  2.352,95 € ","  4.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2895928,eWME 4.9,Herren,29,XL,turquoise fade / red,2024,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,"  2.352,95 € ","  2.352,95 € ","  4.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2895977,eWME 5.9 MX,Herren,29,S,tuquoise metallic / darkpetrol metallic,2024,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,"  2.823,95 € ","  2.823,95 € ","  4.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810463,eWME 2.0,Herren,29,S,bronze matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810464,eWME 2.0,Herren,29,M,bronze matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810465,eWME 2.0,Herren,29,L,bronze matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810466,eWME 2.0,Herren,29,XL,bronze matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810467,eWME 2.0,Herren,29,S,alu raw matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810468,eWME 2.0,Herren,29,M,alu raw matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810469,eWME 2.0,Herren,29,L,alu raw matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810470,eWME 2.0,Herren,29,XL,alu raw matt,2025,Shimano EP8,#REF!,#REF!,#REF!,#REF!,eWME,,"  2.338,95 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2831691,GRV 10.0,Herren,28,S,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.110,00 € ","  2.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2831709,GRV 10.0,Herren,28,M,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.110,00 € ","  2.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2831766,GRV 10.0,Herren,28,L,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.110,00 € ","  2.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2831774,GRV 10.0,Herren,28,XL,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.110,00 € ","  2.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2831782,GRV 12.0,Herren,28,S,black metallic / gold matt,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.390,00 € ","  3.399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2897478,GRV 3.0,Herren,28,M,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.125,00 € ","  1.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2897486,GRV 3.0,Herren,28,L,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.125,00 € ","  1.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2897528,GRV 4.0 C,Herren,28,L,grey matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.125,00 € ","  1.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2897536,GRV 4.0 C,Herren,28,XL,grey matt / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.125,00 € ","  1.599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810560,GRV 4.0 SE,Herren,28,S,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.229,00 € ","  1.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810561,GRV 4.0 SE,Herren,28,M,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.229,00 € ","  1.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810562,GRV 4.0 SE,Herren,28,L,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.229,00 € ","  1.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810563,GRV 4.0 SE,Herren,28,XL,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.229,00 € ","  1.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810564,GRV 4.0 C SE,Herren,28,S,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.374,00 € ","  1.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810565,GRV 4.0 C SE,Herren,28,M,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.374,00 € ","  1.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810566,GRV 4.0 C SE,Herren,28,L,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.374,00 € ","  1.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810567,GRV 4.0 C SE,Herren,28,XL,bronze matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.374,00 € ","  1.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810568,GRV 8.0 SE,Herren,28,S,desert matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.374,00 € ","  1.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810569,GRV 8.0 SE,Herren,28,M,desert matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.374,00 € ","  1.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810571,GRV 8.0 SE,Herren,28,XL,desert matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.374,00 € ","  1.899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810572,GRV 9.0 SE,Herren,28,S,rustred matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.808,00 € ","  2.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810573,GRV 9.0 SE,Herren,28,M,rustred matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.808,00 € ","  2.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810574,GRV 9.0 SE,Herren,28,L,rustred matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.808,00 € ","  2.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810575,GRV 9.0 SE,Herren,28,XL,rustred matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  1.808,00 € ","  2.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810576,GRV 10.0 SE,Herren,28,S,graphite grey matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.531,00 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810577,GRV 10.0 SE,Herren,28,M,graphite grey matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.531,00 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810578,GRV 10.0 SE,Herren,28,L,graphite grey matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.531,00 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810579,GRV 10.0 SE,Herren,28,XL,graphite grey matt,2025,,#REF!,#REF!,#REF!,#REF!,GRV,,"  2.531,00 € ","  3.499,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890002,MC 200 rigid,Kid,20,23,pearl white / pink,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  234,95 € ","  234,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890010,MC 200 rigid,Kid,20,23,tuquoise metallic / darkpetrol,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  234,95 € ","  234,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890093,MC 260 rigid,Kid,26,31,black metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  266,95 € ","  266,95 € ","  449,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890101,MC 260 rigid,Kid,26,38,tuquoise metallic / black,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  266,95 € ","  266,95 € ","  449,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890119,MC 260 rigid,Kid,26,38,black metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  266,95 € ","  266,95 € ","  449,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890168,MS 200 rigid,Kid,20,23,pearl white / pink,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  201,95 € ","  201,95 € ","  349,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890176,MS 200 rigid,Kid,20,23,tuquoise metallic / darkpetrol,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  201,95 € ","  201,95 € ","  349,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890218,MS 240 rigid,Kid,24,28,pearl white / mint,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  223,95 € ","  223,95 € ","  379,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890242,MS 260 rigid,Kid,26,31,tuquoise metallic / black,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890259,MS 260 rigid,Kid,26,31,black metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890267,MS 260 rigid,Kid,26,38,tuquoise metallic / black,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890275,MS 260 rigid,Kid,26,38,black metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890184,MS 200 FG,Kid,20,23,flip flop / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  201,95 € ","  201,95 € ","  349,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890192,MS 200 FG,Kid,20,23,black metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  201,95 € ","  201,95 € ","  349,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890234,MS 240 FG,Kid,24,28,berry metallic / mint,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  223,95 € ","  223,95 € ","  379,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890283,MS 260 FG,Kid,26,31,tuquoise metallic / black,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890291,MS 260 FG,Kid,26,31,black metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890309,MS 260 FG,Kid,26,38,tuquoise metallic / black,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890317,MS 260 FG,Kid,26,38,black metallic / red,2024,,#REF!,#REF!,#REF!,#REF!,Kids,"  236,95 € ","  236,95 € ","  399,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890887,MS 3.7,Herren,27,M,acid metallic / darkblue metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  282,95 € ","  411,00 € ","  599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890895,MS 3.7,Herren,27,L,acid metallic / darkblue metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  282,95 € ","  411,00 € ","  599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890937,MS 3.7,Herren,27,L,black metallic / turquoise metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  282,95 € ","  411,00 € ","  599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891331,MS 3.9,Herren,29,M,acid metallic / darkblue metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  282,95 € ","  411,00 € ","  599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891349,MS 3.9,Herren,29,L,acid metallic / darkblue metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  282,95 € ","  411,00 € ","  599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891356,MS 3.9,Herren,29,XL,acid metallic / darkblue metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  282,95 € ","  411,00 € ","  599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891398,MS 3.9,Herren,29,XL,black metallic / turquoise metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  282,95 € ","  411,00 € ","  599,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890952,MS 4.7,Herren,27,S,lightgrey matt / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890960,MS 4.7,Herren,27,M,lightgrey matt / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890978,MS 4.7,Herren,27,L,lightgrey matt / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890986,MS 4.7,Herren,27,XS,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2890994,MS 4.7,Herren,27,S,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891000,MS 4.7,Herren,27,M,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891414,MS 4.9,Herren,29,M,lightgrey matt / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891422,MS 4.9,Herren,29,L,lightgrey matt / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891430,MS 4.9,Herren,29,XL,lightgrey matt / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891448,MS 4.9,Herren,29,S,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891455,MS 4.9,Herren,29,M,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891463,MS 4.9,Herren,29,L,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891471,MS 4.9,Herren,29,XL,red metallic / black metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  312,95 € ","  445,00 € ","  649,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891026,MS 5.7,Herren,27,S,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891034,MS 5.7,Herren,27,M,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891042,MS 5.7,Herren,27,L,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891067,MS 5.7,Herren,27,M,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891075,MS 5.7,Herren,27,L,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891505,MS 5.9,Herren,29,L,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891513,MS 5.9,Herren,29,XL,darkblue metallic / acid metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891539,MS 5.9,Herren,29,M,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891554,MS 5.9,Herren,29,XL,black metallic / silver matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  353,95 € ","  500,00 € ","  729,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891562,MS 6.9,Herren,29,S,turquoise metallic / darkpetrol metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891570,MS 6.9,Herren,29,M,turquoise metallic / darkpetrol metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891588,MS 6.9,Herren,29,L,turquoise metallic / darkpetrol metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891596,MS 6.9,Herren,29,XL,turquoise metallic / darkpetrol metallic,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891604,MS 6.9,Herren,29,S,black metallic / red metallic matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891612,MS 6.9,Herren,29,M,black metallic / red metallic matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2891620,MS 6.9,Herren,29,L,black metallic / red metallic matt,2024,,#REF!,#REF!,#REF!,#REF!,MS/MC/ML/MCL,"  412,95 € ","  382,95 € ","  899,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
